time, body_vx, body_vy, body_vz, inertial_vx, inertial_vy, inertial_vz, phi, theta, psi
60127.55078125,-5.9371800489316e-06,1.1601427104324e-05,5.164274625713e-05,2.7249978302279e-05,1.070305279427e-05,-4.4493819586933e-05,0.016988918185234,0.99677044153214,204.95491027832
60127.56640625,3.9509823182016e-06,4.7301841732406e-06,5.6459201005055e-05,2.0268085791031e-05,3.7461459214683e-06,-5.2922561735613e-05,0.016998521983624,0.99675327539444,204.95484924316
60127.58203125,1.1686200195982e-05,3.9144001675595e-06,6.5300162532367e-05,1.6978665371425e-05,2.7744035833166e-06,-6.4187443058472e-05,0.017007622867823,0.99674510955811,204.9548034668
60127.59765625,1.6638847228023e-05,2.0165321984678e-05,7.7814293035772e-05,1.7882181055029e-05,1.8803735656547e-05,-7.7879420132376e-05,0.017010249197483,0.99672102928162,204.95475769043
60127.61328125,1.9160292140441e-05,3.1428247893928e-05,8.4469080320559e-05,1.8482913219486e-05,2.9948500014143e-05,-8.5154839325696e-05,0.01701002381742,0.99668741226196,204.95471191406
60127.625,2.0605355530279e-05,3.7561170756817e-05,8.7136417278089e-05,1.8341230315855e-05,3.6033728974871e-05,-8.8279935880564e-05,0.0170086491853,0.99664908647537,204.9546661377
60127.64453125,2.1781534087495e-05,4.0382579754805e-05,8.3323422586545e-05,1.5686222468503e-05,3.8920756196603e-05,-8.5364503320307e-05,0.017006475478411,0.99659967422485,204.95460510254
60127.65625,2.2451815311797e-05,3.9737336919643e-05,7.6995042036287e-05,1.2404339940986e-05,3.8385536754504e-05,-7.9900310083758e-05,0.01700503192842,0.99655997753143,204.95455932617
60127.671875,2.3512648112956e-05,3.6259236367187e-05,6.7580745962914e-05,7.4466252044658e-06,3.5071436286671e-05,-7.1758455305826e-05,0.017004873603582,0.99651664495468,204.95452880859
60127.6875,2.5050678232219e-05,2.8319633202045e-05,5.864631748409e-05,2.2271160560194e-06,2.7287993361824e-05,-6.4182037021965e-05,0.017007566988468,0.99648529291153,204.95446777344
60127.703125,2.9406819521682e-05,-8.9929990281234e-06,4.5816734200343e-05,-7.398098205158e-06,-9.7971769719152e-06,-5.3796760767e-05,0.017026288434863,0.99648332595825,204.95440673828
60127.71875,3.5483295505401e-05,7.3630044425954e-06,5.7340774219483e-05,-7.9305182225653e-06,6.3541187955707e-06,-6.7066939664073e-05,0.017041752114892,0.99648708105087,204.9543762207
60127.734375,3.7881149182795e-05,1.6143412722158e-05,6.0634371038759e-05,-8.6532054410782e-06,1.5075201190484e-05,-7.1203787229024e-05,0.017055345699191,0.99648326635361,204.95431518555
60127.75,4.0377803088631e-05,8.6754052972537e-06,6.0938051319681e-05,-1.0841507901205e-05,7.6022752182325e-06,-7.2413691668771e-05,0.017072904855013,0.99649435281754,204.95428466797
60127.765625,4.3081352487206e-05,3.3094866012107e-06,6.8500914494507e-05,-1.0140427548322e-05,2.1047972040833e-06,-8.0324796726927e-05,0.017094118520617,0.99651288986206,204.95422363281
60127.78125,4.6381981519517e-05,-4.5223500819702e-06,7.9875972005539e-05,-8.3900004028692e-06,-5.9247267927276e-06,-9.1904388682451e-05,0.017117202281952,0.99654042720795,204.95417785645
60127.79296875,5.0571597967064e-05,-1.3348528227652e-05,9.5647214038763e-05,-5.5981508921832e-06,-1.5025205357233e-05,-0.00010782839672174,0.017144501209259,0.99658066034317,204.95414733887
60127.8125,5.6487806432415e-05,-2.4354256311199e-05,0.00011958765389863,-9.4121992333385e-07,-2.6447603886481e-05,-0.00013185160059948,0.017182189971209,0.99664628505707,204.95408630371
60127.828125,6.365811714204e-05,-3.4032156690955e-05,0.00014819450734649,4.5565093387268e-06,-3.6624071071856e-05,-0.00016065513773356,0.017228597775102,0.99673956632614,204.95404052734
60127.84765625,7.127571007004e-05,-4.2093721276615e-05,0.000180379676749,1.1169517165399e-05,-4.5247019443195e-05,-0.00019291677745059,0.017280951142311,0.99686026573181,204.95399475098
60127.87109375,8.083713328233e-05,-4.8997699195752e-05,0.00022619367518928,2.1777152142022e-05,-5.2950763347326e-05,-0.00023837148910388,0.017354737967253,0.99705529212952,204.95393371582
60127.890625,8.6722095147707e-05,-5.7125802413793e-05,0.00025715999072418,2.9446291591739e-05,-6.1619088228326e-05,-0.0002687961095944,0.017410840839148,0.99722099304199,204.95388793945
60127.90625,9.279324876843e-05,-6.7679095081985e-05,0.00029105215799063,3.8163609133335e-05,-7.2763650678098e-05,-0.00030191289260983,0.01747515052557,0.99743115901947,204.95384216309
60127.92578125,9.8292170150671e-05,-7.7920776675455e-05,0.00032622303115204,4.7941110096872e-05,-8.3619175711647e-05,-0.0003359523252584,0.017541971057653,0.99767255783081,204.95378112793
60127.9453125,0.00010341557208449,-8.7036532931961e-05,0.00036217732122168,5.8397523389431e-05,-9.3363021733239e-05,-0.00037056123255752,0.017611911520362,0.99794936180115,204.95373535156
60127.9609375,0.00010782500612549,-9.3107380962465e-05,0.00039304269012064,6.7376015067566e-05,-9.9973847682122e-05,-0.00040030421223491,0.017675705254078,0.9982208609581,204.9536895752
60127.98046875,0.00011251414980507,-9.7670061222743e-05,0.00042522299918346,7.666624878766e-05,-0.00010510045831325,-0.0004313810786698,0.01774724572897,0.9985466003418,204.95364379883
60127.9921875,0.00011597159755183,-9.9763899925165e-05,0.00045104837045074,8.4410057752393e-05,-0.00010764751641545,-0.00045621683239006,0.017808008939028,0.99883836507797,204.95361328125
60128.015625,0.00011732157872757,-0.00011134098167531,0.00049223378300667,0.00010047625983134,-0.0001199450562126,-0.0004939361824654,0.017883593216538,0.99926996231079,204.95355224609
60128.03125,0.00011426561832195,-0.00011647115024971,0.00052669021533802,0.00011774445010815,-0.00012567765952554,-0.00052379968110472,0.017936311662197,0.99961560964584,204.95350646973
60128.046875,0.00010866460070247,-0.00011975484085269,0.00056201638653874,0.00013770010264125,-0.00012957908620592,-0.000553407240659,0.017985930666327,0.99998384714127,204.95347595215
60128.05859375,0.00010189184104092,-0.0001212607967318,0.00059230363694951,0.0001566050486872,-0.00013161484093871,-0.00057798105990514,0.018026841804385,1.0003253221512,204.95344543457
60128.078125,9.2249691078905e-05,-0.0001217633325723,0.00062201742548496,0.0001778766309144,-0.00013263722939882,-0.00060084043070674,0.018066244199872,1.0007088184357,204.9533996582
60128.08984375,8.1663732999004e-05,-0.00012127187801525,0.00064471445512027,0.00019705134036485,-0.00013254290388431,-0.00061695685144514,0.018096482381225,1.0010612010956,204.95336914063
60128.109375,6.6995744418819e-05,-0.00012010010686936,0.00066641019657254,0.00021950954396743,-0.00013175061030779,-0.00063045410206541,0.018123954534531,1.0014791488647,204.95335388184
60128.125,5.2512692491291e-05,-0.0001184249704238,0.00068039953475818,0.00023855295148678,-0.00013032006972935,-0.00063705159118399,0.018141301348805,1.0018501281738,204.95333862305
60128.15625,1.9248500393587e-05,-0.00011522700515343,0.00068125239340588,0.00026909381267615,-0.00012713584874291,-0.00062384101329371,0.018146149814129,1.0025986433029,204.95333862305
60128.171875,3.0774001515965e-06,-0.0001128554722527,0.00067239871714264,0.00028003737679683,-0.00012460886500776,-0.00060903001576662,0.01813967898488,1.0029604434967,204.95335388184
60128.18359375,-1.2125772627769e-05,-0.00011044604616472,0.00065876101143658,0.00028808575007133,-0.00012196012539789,-0.00059029133990407,0.018127178773284,1.0032956600189,204.95336914063
60128.19921875,-2.758071423159e-05,-0.00011027153232135,0.00064035994000733,0.00029433716554195,-0.00012146240624133,-0.00056709244381636,0.018107168376446,1.0036406517029,204.95338439941
60128.21484375,-4.2815347114811e-05,-0.0001120079177781,0.00061784335412085,0.00029863941017538,-0.00012280304508749,-0.00054022518452257,0.018079379573464,1.0039857625961,204.95341491699
60128.23046875,-5.5785807489883e-05,-0.00011398798960727,0.00059508992126212,0.00030078715644777,-0.00012438316480257,-0.00051409454317763,0.018048970028758,1.0042861700058,204.95344543457
60128.24609375,-6.9463174440898e-05,-0.00011695204739226,0.00056703347945586,0.00030133212567307,-0.00012685391993728,-0.00048284252989106,0.018008999526501,1.0046066045761,204.95349121094
60128.26953125,-8.655633428134e-05,-0.00011689180973917,0.00053050043061376,0.00030141975730658,-0.00012615162995644,-0.00044251358485781,0.017946908250451,1.0050123929977,204.95355224609
60128.28125,-9.6535230113659e-05,-0.00011364057718311,0.00050541636301205,0.00029990953044035,-0.00012246017286088,-0.00041561608668417,0.017901038751006,1.0052740573883,204.95361328125
60128.296875,-0.00010505481623113,-0.00010872803250095,0.00047992446343414,0.00029691579402424,-0.00011710061517078,-0.00038899134960957,0.017853314056993,1.0055185556412,204.95365905762
60128.31640625,-0.00011344702943461,-0.00010193262278335,0.00044913816964254,0.00029158685356379,-0.00010976553312503,-0.00035765103530139,0.017795905470848,1.0057801008224,204.95372009277
60128.33203125,-0.00012040467117913,-9.404837328475e-05,0.00041766199865378,0.00028467387892306,-0.00010132956958842,-0.00032630818895996,0.017740854993463,1.0060039758682,204.95378112793
60128.34765625,-0.00012651256110985,-8.5635132563766e-05,0.0003835755342152,0.00027589331148192,-9.2318761744536e-05,-0.00029296602588147,0.01768409833312,1.0062100887299,204.95385742188
60128.36328125,-0.0001309883518843,-7.8077704529278e-05,0.00035198431578465,0.00026667932979763,-8.4207480540499e-05,-0.00026256096316501,0.017633171752095,1.0063751935959,204.95391845703
60128.37890625,-0.00013515820319299,-6.7794549977407e-05,0.00031207565916702,0.00025369902141392,-7.3224779043812e-05,-0.00022478874598164,0.017571557313204,1.0065490007401,204.95401000977
60128.39453125,-0.00013637325901072,-5.6606033467688e-05,0.00027700330247171,0.00024008612672333,-6.1422215367202e-05,-0.00019266213348601,0.017522217705846,1.0066703557968,204.95407104492
60128.4140625,-0.00013550493167713,-4.0271814214066e-05,0.00022933595755603,0.00021930821822025,-4.4253949454287e-05,-0.000150079591549,0.017462607473135,1.0067909955978,204.95416259766
60128.42578125,-0.00013315147953108,-2.7740141376853e-05,0.00019018202146981,0.00020074778876733,-3.1037292501424e-05,-0.00011578014527913,0.017418162897229,1.0068625211716,204.9542388916
60128.4453125,-0.00012916844571009,-1.304538182012e-05,0.0001387038937537,0.00017552656936459,-1.5441692085005e-05,-7.1031121478882e-05,0.0173648763448,1.0069200992584,204.95433044434
60128.45703125,-0.000126005106722,-1.8021556797976e-06,9.5634175522719e-05,0.0001545707200421,-3.4444246921339e-06,-3.3503180020489e-05,0.017321204766631,1.0069433450699,204.95440673828
60128.4765625,-0.00012436891847756,2.2780639483244e-05,4.8562720621703e-05,0.0001334065455012,2.1961190213915e-05,8.0823338066693e-06,0.017267422750592,1.0069288015366,204.95448303223
60128.48828125,-0.00012722500832751,6.6376909671817e-05,-1.9367273580428e-06,0.00011500492109917,6.643890083069e-05,5.4365322284866e-05,0.017208157107234,1.006853222847,204.95455932617
60128.50390625,-0.00013248034520075,0.00010135836782865,-7.3704431997612e-05,8.9745168224908e-05,0.00010267729521729,0.00012107886141166,0.017139654606581,1.0067014694214,204.95465087891
60128.51953125,-0.00013624629355036,0.00011296974844299,-0.00014936900697649,6.1324135458563e-05,0.00011561672727112,0.00019107184198219,0.017075357958674,1.0065075159073,204.95472717285
60128.53515625,-0.0001356409775326,9.3433431175072e-05,-0.00022634686320089,2.8163249226054e-05,9.7434465715196e-05,0.00026091100880876,0.017021814361215,1.0062929391861,204.9548034668
60128.55078125,-0.00012814163346775,6.7155415308662e-05,-0.00028887394000776,-5.2005325414939e-06,7.2255206760019e-05,0.00031484980718233,0.01698181219399,1.0060743093491,204.95489501953
60128.5625,-0.00011767461546697,4.8494199290872e-05,-0.00033064594026655,-3.2445095712319e-05,5.4325981182046e-05,0.00034859968582168,0.016952941194177,1.0058706998825,204.95495605469
60128.578125,-0.00010478463809704,3.2891057344386e-05,-0.00036721909418702,-5.9671809140127e-05,3.9361893868772e-05,0.00037656529457308,0.016924759373069,1.0056332349777,204.95504760742
